variable,x,y
layer.2,-0.08621305296568141,0.3249659240245819
layer.2,-0.08414393969450505,0.3249659240245819
layer.2,-0.0820748264233287,0.3249659240245819
layer.2,-0.08000571315215235,0.3249659240245819
layer.2,-0.077936599880976,0.3249659240245819
layer.2,-0.07586748660979964,0.3249659240245819
layer.2,-0.07379837333862328,0.3249659240245819
layer.2,-0.07172926006744693,0.3249659240245819
layer.2,-0.06966014679627058,0.3249659240245819
layer.2,-0.06759103352509423,0.3249659240245819
layer.2,-0.06552192025391787,0.3249659240245819
layer.2,-0.06345280698274153,0.3249659240245819
layer.2,-0.06138369371156517,0.3249659240245819
layer.2,-0.059314580440388814,0.3249659240245819
layer.2,-0.05724546716921246,0.3249659240245819
layer.2,-0.0551763538980361,0.3249659240245819
layer.2,-0.05310724062685975,0.3249659240245819
layer.2,-0.051038127355683395,0.3249659240245819
layer.2,-0.048969014084507045,0.3249659240245819
layer.2,-0.04689990081333069,0.3249659240245819
layer.2,-0.04483078754215433,0.3249659240245819
layer.2,-0.04276167427097799,0.3249659240245819
layer.2,-0.04069256099980163,0.3249659240245819
layer.2,-0.038623447728625276,0.3249659240245819
layer.2,-0.03655433445744893,0.3249659240245819
layer.2,-0.03448522118627257,0.3249659240245819
layer.2,-0.032416107915096214,0.3249659240245819
layer.2,-0.030346994643919857,0.3249659240245819
layer.2,-0.028277881372743507,0.3249659240245819
layer.2,-0.02620876810156715,0.3249659240245819
layer.2,-0.0241396548303908,0.3249659240245819
layer.2,-0.022070541559214438,0.3249659240245819
layer.2,-0.020001428288038095,0.3249659240245819
layer.2,-0.01793231501686174,0.3249659240245819
layer.2,-0.015863201745685382,0.3249659240245819
layer.2,-0.01379408847450904,0.3249659240245819
layer.2,-0.011724975203332683,0.3249659240245819
layer.2,-0.009655861932156326,0.3249659240245819
layer.2,-0.0075867486609799695,0.3249659240245819
layer.2,-0.005517635389803627,0.3249659240245819
layer.2,-0.0034485221186272563,0.3249659240245819
layer.2,-0.0013794088474509136,0.3249659240245819
layer.2,6.897044237254291E-4,0.3634587228298187
layer.2,0.0027588176949017995,0.487900972366333
layer.2,0.004827930966078142,0.6138613224029541
layer.2,0.006897044237254499,0.6642765998840332
layer.2,0.008966157508430855,0.6897780895233154
layer.2,0.011035270779607212,0.6928390264511108
layer.2,0.013104384050783555,0.6897169351577759
layer.2,0.015173497321959925,0.6865774989128113
layer.2,0.017242610593136268,0.6834208369255066
layer.2,0.019311723864312624,0.6802471876144409
layer.2,0.02138083713548898,0.6770567893981934
layer.2,0.023449950406665324,0.6738497614860535
layer.2,0.025519063677841694,0.6706264615058899
layer.2,0.027588176949018037,0.6673869490623474
layer.2,0.029657290220194393,0.6641315817832947
layer.2,0.03172640349137075,0.660860538482666
layer.2,0.033795516762547106,0.6575740575790405
layer.2,0.03586463003372345,0.6542723774909973
layer.2,0.037933743304899806,0.6509557962417603
layer.2,0.04000285657607616,0.6476244926452637
layer.2,0.04207196984725253,0.6442788243293762
layer.2,0.044141083118428875,0.6409189701080322
layer.2,0.04621019638960522,0.6375452280044556
layer.2,0.04827930966078156,0.6341578364372253
layer.2,0.05034842293195793,0.630757212638855
layer.2,0.0524175362031343,0.627343475818634
layer.2,0.054486649474310644,0.6239170432090759
layer.2,0.05655576274548699,0.6204781532287598
layer.2,0.05862487601666333,0.6170271635055542
layer.2,0.0606939892878397,0.6139945983886719
layer.2,0.06276310255901604,0.6138695478439331
layer.2,0.06483221583019241,0.6137444972991943
layer.2,0.06690132910136876,0.6136193871498108
layer.2,0.06897044237254513,0.613494336605072
layer.2,0.07103955564372147,0.6133692264556885
layer.2,0.07310866891489781,0.6132440567016602
layer.2,0.07517778218607415,0.6131189465522766
layer.2,0.07724689545725053,0.6129937767982483
layer.2,0.0793160087284269,0.61286860704422
layer.2,0.08138512199960324,0.6127434372901917
layer.2,0.08345423527077958,0.6126182675361633
layer.2,0.08552334854195592,0.6124930381774902
layer.2,0.08759246181313227,0.6123678088188171
layer.2,0.08966157508430866,0.612242579460144
layer.2,0.09173068835548501,0.6121172904968262
layer.2,0.09379980162666135,0.6119920015335083
layer.2,0.09586891489783769,0.6118667125701904
layer.2,0.09793802816901406,0.6117414236068726
layer.2,0.1000071414401904,0.6116161346435547
layer.2,0.10207625471136678,0.611490786075592
layer.2,0.10414536798254312,0.6113654375076294
layer.2,0.10621448125371946,0.6112400889396667
layer.2,0.10828359452489583,0.6111146807670593
layer.2,0.11035270779607217,0.6109893321990967
layer.2,0.11242182106724852,0.6108639240264893
layer.2,0.11449093433842489,0.6107385158538818
layer.2,0.11656004760960126,0.6106130480766296
layer.2,0.1186291608807776,0.6104875802993774
layer.2,0.12069827415195394,0.61036217212677
layer.2,0.12276738742313029,0.610236644744873
layer.2,0.12483650069430666,0.6101111769676208
layer.2,0.12690561396548303,0.6099856495857239
layer.2,0.12897472723665937,0.6098601222038269
layer.2,0.1310438405078357,0.6097345948219299
layer.2,0.13311295377901206,0.609609067440033
layer.2,0.13518206705018843,0.6094834804534912
layer.2,0.1372511803213648,0.6093578934669495
layer.2,0.13932029359254114,0.6092323064804077
layer.2,0.14138940686371748,0.609106719493866
layer.2,0.14345852013489382,0.6089810729026794
layer.2,0.1455276334060702,0.6088554263114929
layer.2,0.14759674667724654,0.6087297797203064
layer.2,0.1496658599484229,0.6086041331291199
layer.2,0.15173497321959925,0.6084784269332886
layer.2,0.15380408649077562,0.6083527207374573
layer.2,0.15587319976195196,0.608227014541626
layer.2,0.1579423130331283,0.6081022024154663
layer.2,0.16001142630430465,0.6080811619758606
layer.2,0.16208053957548102,0.6080811619758606
layer.2,0.16414965284665736,0.6080811619758606
layer.2,0.16621876611783373,0.6080811619758606
layer.2,0.1682878793890101,0.6080811619758606
layer.2,0.17035699266018647,0.6080811619758606
layer.2,0.1724261059313628,0.6080811619758606
layer.2,0.17449521920253916,0.6080811619758606
layer.2,0.17656433247371547,0.6080811619758606
layer.2,0.17863344574489184,0.6080811619758606
layer.2,0.18070255901606821,0.6080811619758606
layer.2,0.18277167228724453,0.6080811619758606
layer.2,0.1848407855584209,0.6080811619758606
layer.2,0.18690989882959727,0.6080811619758606
layer.2,0.18897901210077364,0.6080811619758606
layer.2,0.19104812537195,0.6080811619758606
layer.2,0.19311723864312633,0.6080811619758606
layer.2,0.1951863519143027,0.6080811619758606
layer.2,0.197255465185479,0.6080811619758606
layer.2,0.19932457845665538,0.6080811619758606
layer.2,0.2013936917278317,0.6080811619758606
layer.2,0.20346280499900807,0.6080811619758606
layer.2,0.2055319182701845,0.6080811619758606
layer.2,0.2076010315413608,0.6080811619758606
layer.2,0.20967014481253718,0.6080811619758606
layer.2,0.2117392580837135,0.6080811619758606
layer.2,0.21380837135488986,0.6080811619758606
layer.2,0.21587748462606624,0.6080811619758606
layer.2,0.21794659789724255,0.6080811619758606
layer.2,0.22001571116841892,0.6080811619758606
layer.2,0.22208482443959524,0.6080811619758606
layer.2,0.22415393771077166,0.6080811619758606
layer.2,0.22622305098194798,0.6080811619758606
layer.2,0.22829216425312435,0.6080811619758606
layer.2,0.23036127752430072,0.6080811619758606
layer.2,0.23243039079547703,0.6080811619758606
layer.2,0.2344995040666534,0.6080811619758606
layer.2,0.23656861733782972,0.6080811619758606
layer.2,0.2386377306090061,0.6080811619758606
layer.2,0.24070684388018246,0.6080811619758606
layer.2,0.24277595715135877,0.6080811619758606
layer.2,0.2448450704225352,0.6080811619758606
layer.2,0.24691418369371151,0.6080811619758606
layer.2,0.24898329696488788,0.6080811619758606
layer.2,0.2510524102360643,0.6080811619758606
layer.2,0.2531215235072406,0.6080811619758606
layer.2,0.2551906367784169,0.6080811619758606
layer.2,0.2572597500495932,0.6080811619758606
layer.2,0.25932886332076965,0.6080811619758606
layer.2,0.26139797659194597,0.6080811619758606
layer.2,0.2634670898631224,0.6080811619758606
layer.2,0.2655362031342987,0.6080811619758606
layer.2,0.267605316405475,0.6080811619758606
layer.2,0.26967442967665145,0.6080811619758606
layer.2,0.27174354294782777,0.6080811619758606
layer.2,0.2738126562190041,0.6080811619758606
layer.2,0.2758817694901805,0.6080811619758606
layer.2,0.2779508827613568,0.6080811619758606
layer.2,0.28001999603253314,0.6080811619758606
layer.2,0.28208910930370956,0.6080811619758606
layer.2,0.2841582225748859,0.6080811619758606
layer.2,0.2862273358460622,0.6080811619758606
layer.2,0.2882964491172386,0.6080811619758606
layer.2,0.29036556238841493,0.6080811619758606
layer.2,0.29243467565959125,0.6080811619758606
layer.2,0.2945037889307677,0.6080811619758606
layer.2,0.296572902201944,0.6080811619758606
layer.2,0.2986420154731203,0.6080811619758606
layer.2,0.30071112874429673,0.6080811619758606
layer.2,0.30278024201547304,0.6080811619758606
layer.2,0.30484935528664947,0.6080811619758606
layer.2,0.3069184685578258,0.6080811619758606
layer.2,0.3089875818290021,0.6080811619758606
layer.2,0.3110566951001784,0.6080811619758606
layer.2,0.31312580837135484,0.6080811619758606
layer.2,0.31519492164253116,0.6080811619758606
layer.2,0.31726403491370747,0.6080811619758606
layer.2,0.3193331481848839,0.6080811619758606
layer.2,0.3214022614560602,0.6080811619758606
layer.2,0.32347137472723664,0.6080811619758606
layer.2,0.32554048799841295,0.6080811619758606
layer.2,0.32760960126958927,0.6080811619758606
layer.2,0.3296787145407657,0.6080811619758606
layer.2,0.331747827811942,0.6080811619758606
layer.2,0.3338169410831183,0.6080811619758606
layer.2,0.33588605435429475,0.6080811619758606
layer.2,0.33795516762547106,0.6080811619758606
layer.2,0.3400242808966475,0.6080811619758606
layer.2,0.3420933941678238,0.6080811619758606
layer.2,0.3441625074390001,0.6080811619758606
layer.2,0.34623162071017644,0.6080811619758606
layer.2,0.34830073398135286,0.6080811619758606
layer.2,0.3503698472525292,0.6080811619758606
layer.2,0.3524389605237055,0.6080811619758606
layer.2,0.3545080737948819,0.6080811619758606
layer.2,0.35657718706605823,0.6080811619758606
layer.2,0.35864630033723466,0.6080811619758606
layer.2,0.360715413608411,0.6080811619758606
layer.2,0.3627845268795873,0.6080811619758606
layer.2,0.3648536401507637,0.6080811619758606
layer.2,0.36692275342194003,0.6080811619758606
layer.2,0.36899186669311634,0.6080811619758606
layer.2,0.37106097996429266,0.6080811619758606
layer.2,0.3731300932354691,0.6080811619758606
layer.2,0.3751992065066455,0.6080811619758606
layer.2,0.3772683197778218,0.6080811619758606
layer.2,0.37933743304899814,0.6080811619758606
layer.2,0.38140654632017446,0.6080811619758606
layer.2,0.3834756595913509,0.6080811619758606
layer.2,0.3855447728625272,0.6080811619758606
layer.2,0.3876138861337035,0.6080811619758606
layer.2,0.38968299940487994,0.6080811619758606
layer.2,0.39175211267605625,0.6080811619758606
layer.2,0.3938212259472327,0.6080811619758606
layer.2,0.395890339218409,0.6080811619758606
layer.2,0.3979594524895853,0.6080811619758606
layer.2,0.40002856576076173,0.6080811619758606
layer.2,0.40209767903193805,0.6080811619758606
layer.2,0.40416679230311436,0.6080811619758606
layer.2,0.4062359055742907,0.6080811619758606
layer.2,0.4083050188454671,0.6080811619758606
layer.2,0.4103741321166434,0.6080811619758606
layer.2,0.41244324538781985,0.6080811619758606
layer.2,0.41451235865899616,0.6080811619758606
layer.2,0.4165814719301725,0.6080811619758606
layer.2,0.4186505852013489,0.6080811619758606
layer.2,0.4207196984725252,0.6080811619758606
layer.2,0.42278881174370164,0.6080811619758606
layer.2,0.42485792501487796,0.6080811619758606
layer.2,0.4269270382860544,0.6080811619758606
layer.2,0.4289961515572307,0.6080811619758606
layer.2,0.431065264828407,0.6080811619758606
layer.2,0.43313437809958344,0.6080811619758606
layer.2,0.43520349137075975,0.6080811619758606
layer.2,0.43727260464193607,0.6080811619758606
layer.2,0.4393417179131124,0.6080811619758606
layer.2,0.4414108311842888,0.6080811619758606
layer.2,0.4434799444554651,0.6080811619758606
layer.2,0.44554905772664144,0.6080811619758606
layer.2,0.44761817099781787,0.6080811619758606
layer.2,0.4496872842689942,0.6080811619758606
layer.2,0.4517563975401705,0.6080811619758606
layer.2,0.4538255108113468,0.6080811619758606
layer.2,0.45589462408252324,0.6080811619758606
layer.2,0.45796373735369955,0.6080811619758606
layer.2,0.460032850624876,0.6080811619758606
layer.2,0.4621019638960524,0.6080811619758606
layer.2,0.4641710771672287,0.6080811619758606
layer.2,0.46624019043840503,0.6080811619758606
layer.2,0.46830930370958146,0.6080811619758606
layer.2,0.4703784169807578,0.6080811619758606
layer.2,0.4724475302519341,0.6080811619758606
layer.2,0.4745166435231104,0.6080811619758606
layer.2,0.47658575679428683,0.6080811619758606
layer.2,0.47865487006546314,0.6080811619758606
layer.2,0.48072398333663946,0.6080811619758606
layer.2,0.4827930966078159,0.6080811619758606
layer.2,0.4848622098789922,0.6080811619758606
layer.2,0.4869313231501685,0.6080811619758606
layer.2,0.48900043642134483,0.6080811619758606
layer.2,0.49106954969252126,0.6080811619758606
layer.2,0.49313866296369757,0.6080811619758606
layer.2,0.4952077762348739,0.6080811619758606
layer.2,0.4972768895060504,0.6080811619758606
