variable,x,y
layer.5,-0.08764134100376911,0.36207374930381775
layer.5,-0.08553794881967865,0.36207374930381775
layer.5,-0.08343455663558819,0.36207374930381775
layer.5,-0.08133116445149774,0.36207374930381775
layer.5,-0.07922777226740728,0.36207374930381775
layer.5,-0.07712438008331682,0.36207374930381775
layer.5,-0.07502098789922636,0.36207374930381775
layer.5,-0.0729175957151359,0.36207374930381775
layer.5,-0.07081420353104544,0.36207374930381775
layer.5,-0.06871081134695498,0.36207374930381775
layer.5,-0.06660741916286453,0.36207374930381775
layer.5,-0.06450402697877407,0.36207374930381775
layer.5,-0.06240063479468361,0.36207374930381775
layer.5,-0.060297242610593146,0.36207374930381775
layer.5,-0.058193850426502686,0.36207374930381775
layer.5,-0.05609045824241223,0.36207374930381775
layer.5,-0.05398706605832177,0.36207374930381775
layer.5,-0.05188367387423132,0.36207374930381775
layer.5,-0.04978028169014086,0.36207374930381775
layer.5,-0.0476768895060504,0.36207374930381775
layer.5,-0.04557349732195994,0.36207374930381775
layer.5,-0.04347010513786948,0.36207374930381775
layer.5,-0.04136671295377902,0.36207374930381775
layer.5,-0.03926332076968856,0.36207374930381775
layer.5,-0.037159928585598107,0.36207374930381775
layer.5,-0.03505653640150765,0.36207374930381775
layer.5,-0.03295314421741719,0.36207374930381775
layer.5,-0.03084975203332673,0.36207374930381775
layer.5,-0.02874635984923627,0.36207374930381775
layer.5,-0.02664296766514581,0.36207374930381775
layer.5,-0.024539575481055356,0.36207374930381775
layer.5,-0.022436183296964896,0.36207374930381775
layer.5,-0.020332791112874435,0.36207374930381775
layer.5,-0.018229398928783988,0.36207374930381775
layer.5,-0.016126006744693527,0.36207374930381775
layer.5,-0.014022614560603067,0.36207374930381775
layer.5,-0.011919222376512606,0.36207374930381775
layer.5,-0.009815830192422145,0.36207374930381775
layer.5,-0.0077124380083316985,0.36207374930381775
layer.5,-0.005609045824241224,0.36207374930381775
layer.5,-0.003505653640150777,0.36207374930381775
layer.5,-0.0014022614560603164,0.36207374930381775
layer.5,7.011307280301443E-4,0.5452247262001038
layer.5,0.002804522912120591,0.5452056527137756
layer.5,0.004907915096211066,0.5451637506484985
layer.5,0.0070113072803015125,0.5450989007949829
layer.5,0.009114699464391987,0.5450111627578735
layer.5,0.011218091648482434,0.5449005961418152
layer.5,0.013321483832572895,0.5447670817375183
layer.5,0.015424876016663355,0.5446106791496277
layer.5,0.017528268200753802,0.5444313883781433
layer.5,0.019631660384844277,0.5442292094230652
layer.5,0.021735052568934723,0.5440041422843933
layer.5,0.023838444753025198,0.5437561273574829
layer.5,0.025941836937115645,0.543485164642334
layer.5,0.02804522912120609,0.5431913733482361
layer.5,0.030148621305296566,0.5428745746612549
layer.5,0.03225201348938701,0.5425348281860352
layer.5,0.03435540567347749,0.5421721935272217
layer.5,0.036458797857567934,0.5417865514755249
layer.5,0.038562190041658395,0.5413780212402344
layer.5,0.04066558222574884,0.5409464240074158
layer.5,0.04276897440983932,0.5404919385910034
layer.5,0.04487236659392976,0.540014386177063
layer.5,0.04697575877802024,0.539513885974884
layer.5,0.049079150962110685,0.5389903783798218
layer.5,0.05118254314620113,0.5384438037872314
layer.5,0.053285935330291606,0.5378742218017578
layer.5,0.05538932751438205,0.5372815728187561
layer.5,0.05749271969847253,0.5366659164428711
layer.5,0.059596111882562974,0.536027193069458
