x,y,raw,cumulative,logistic
115.0,115.0,1.3523E-7,0.003275853,0.000561031
116.0,116.0,4.21944E-5,4.469505926,0.149045464
117.0,117.0,4.02504E-6,0.302811046,0.016433569
118.0,118.0,7.19881E-5,8.280099511,0.230073851
119.0,119.0,1.52632E-4,19.801272727,0.38784919
120.0,120.0,2.74589E-8,0.00026118,0.00011397
121.0,121.0,3.02258E-4,47.913907997,0.556479384
122.0,122.0,4.7413E-9,0.000035918,0.000019681
123.0,123.0,7.98915E-5,9.39201351,0.249042545
124.0,124.0,3.69053E-5,3.880659019,0.132844433
125.0,125.0,2.92714E-5,3.021920509,0.108342548
126.0,126.0,4.21258E-8,0.000501876,0.000174836
127.0,127.0,1.43919E-4,18.556531787,0.373988841
128.0,128.0,1.79009E-4,23.864418995,0.426301349
129.0,129.0,4.64586E-6,0.368667581,0.0189203
130.0,130.0,2.91617E-5,3.010227973,0.107980418
131.0,131.0,8.93295E-5,10.698361447,0.270504867
132.0,132.0,3.00136E-4,47.40205596,0.554740203
133.0,133.0,2.2907E-5,2.305000706,0.086831561
134.0,134.0,3.18108E-5,3.320848754,0.116645342
135.0,135.0,8.80638E-6,0.807420494,0.035266493
136.0,136.0,9.15668E-6,0.838864943,0.036617948
137.0,137.0,8.00001E-7,0.04525368,0.003309848
138.0,138.0,2.51269E-7,0.008632573,0.001041942
139.0,139.0,1.05854E-6,0.064434215,0.004374818
140.0,140.0,7.01486E-6,0.607421842,0.028295075
141.0,141.0,2.93971E-4,45.97570693,0.549607848
142.0,142.0,4.16177E-5,4.419156993,0.147308568
143.0,143.0,1.92751E-5,1.880721892,0.074084112
144.0,144.0,1.36919E-5,1.296650754,0.053779207
145.0,145.0,4.05319E-7,0.017892387,0.001679674
146.0,146.0,8.00951E-6,0.707599311,0.032178016
147.0,147.0,4.84078E-5,5.29283783,0.167321034
148.0,148.0,1.62081E-6,0.102433101,0.006683074
149.0,149.0,7.58109E-6,0.658663591,0.030509336
150.0,150.0,7.53117E-6,0.655636616,0.030314539
151.0,151.0,5.15109E-7,0.025570445,0.002133678
152.0,152.0,1.26605E-4,16.130951229,0.344495801
153.0,153.0,2.933E-6,0.204233154,0.012028559
154.0,154.0,1.94933E-6,0.124746411,0.008026823
155.0,155.0,6.56718E-6,0.567504331,0.026537248
156.0,156.0,3.30638E-5,3.460097268,0.120685387
157.0,157.0,1.87189E-8,0.000176205,0.000077697
158.0,158.0,1.07957E-4,13.199902503,0.309455644
159.0,159.0,2.4237E-5,2.448716159,0.091411999
160.0,160.0,1.44013E-4,18.614124768,0.374141428
161.0,161.0,6.35179E-14,0,0
162.0,162.0,2.60099E-4,38.544964548,0.519157601
163.0,163.0,1.66967E-6,0.105899845,0.006883189
164.0,164.0,7.88838E-7,0.044380345,0.003263816
165.0,165.0,8.50428E-7,0.049220917,0.003517749
166.0,166.0,2.06777E-7,0.006232105,0.000857606
167.0,167.0,3.05715E-6,0.21293957,0.012531327
168.0,168.0,2.97343E-5,3.089620613,0.1098676
169.0,169.0,1.04057E-5,0.963875794,0.041406021
170.0,170.0,4.17964E-6,0.319645648,0.017053977
171.0,171.0,2.50506E-5,2.557221166,0.094191522
172.0,172.0,7.36545E-5,8.534522171,0.234152686
173.0,173.0,5.90966E-5,6.816756834,0.196988747
174.0,174.0,4.45435E-4,83.220897409,0.649002525
175.0,175.0,4.26348E-5,4.550121623,0.150367233
176.0,176.0,7.00538E-5,8.038921083,0.225284659
177.0,177.0,7.63887E-5,8.939039669,0.240752147
178.0,178.0,2.59267E-4,38.363144342,0.518357935
179.0,179.0,1.07915E-5,1.003124755,0.04287525
180.0,180.0,2.80663E-4,42.874929373,0.538116005
181.0,181.0,2.41943E-5,2.441449795,0.091265627
182.0,182.0,1.41734E-12,0.000000002,0.000000006
183.0,183.0,4.51199E-4,84.430370945,0.651925618
184.0,184.0,6.23601E-7,0.032496522,0.002581912
185.0,185.0,1.49272E-4,19.333960143,0.382576704
186.0,186.0,8.04857E-6,0.711618868,0.032329851
187.0,187.0,3.14732E-6,0.219781998,0.0128962
188.0,188.0,4.38607E-4,81.409297583,0.645475087
189.0,189.0,1.73333E-4,22.983816809,0.418440119
190.0,190.0,5.31467E-5,5.967854883,0.180740577
191.0,191.0,4.48145E-6,0.35042204,0.018262983
192.0,192.0,3.83767E-5,4.05399083,0.137413013
193.0,193.0,3.46432E-5,3.61556696,0.125725653
194.0,194.0,3.68665E-7,0.015487524,0.001528006
195.0,195.0,7.64625E-5,8.961970375,0.240928728
196.0,196.0,3.1987E-5,3.349537445,0.117215657
197.0,197.0,2.73885E-4,41.294457627,0.532034754
198.0,198.0,1.30154E-6,0.080701793,0.005373714
199.0,199.0,3.20357E-7,0.012772639,0.001328052
200.0,200.0,1.77405E-4,23.704179654,0.424100828
201.0,201.0,7.44603E-6,0.646665181,0.029982087
202.0,202.0,1.36236E-5,1.288452632,0.05352514
203.0,203.0,3.04399E-7,0.011648496,0.001261979
204.0,204.0,7.81132E-5,9.147228724,0.244856388
205.0,205.0,5.496E-9,0.00004209,0.000022814
206.0,206.0,3.73652E-12,0.000000005,0.000000016
207.0,207.0,1.69931E-4,22.67455041,0.41362497
208.0,208.0,1.89628E-6,0.121662675,0.00781007
209.0,209.0,1.77555E-5,1.717982245,0.068644632
210.0,210.0,1.80607E-5,1.751998514,0.069742284
211.0,211.0,1.9665E-7,0.005909185,0.000815639
212.0,212.0,1.5917E-5,1.520915312,0.061977404
213.0,213.0,8.98882E-6,0.824343232,0.03597083
214.0,214.0,1.64746E-4,21.834913016,0.406128996
215.0,215.0,2.66159E-5,2.743103597,0.099491643
216.0,216.0,5.63712E-7,0.029341759,0.002334533
217.0,217.0,1.57198E-6,0.099232079,0.006483056
218.0,218.0,1.14414E-5,1.078874126,0.045340408
219.0,219.0,1.76813E-4,23.580127731,0.423284942
220.0,220.0,1.77305E-4,23.668700448,0.42396389
221.0,221.0,1.00632E-5,0.925941048,0.040097648
222.0,222.0,2.52907E-4,36.87961449,0.512154752
223.0,223.0,1.4149E-7,0.003552578,0.000586986
224.0,224.0,9.65485E-5,11.617219944,0.286110647
225.0,225.0,2.68632E-6,0.182626609,0.011028048
226.0,226.0,6.25359E-7,0.03262155,0.002589172
227.0,227.0,1.90643E-4,25.582494147,0.441766814
228.0,228.0,1.02446E-5,0.945250893,0.040791124
229.0,229.0,4.1196E-4,74.355705206,0.631005409
230.0,230.0,1.26879E-6,0.078893987,0.005239193
231.0,231.0,7.38315E-6,0.637764377,0.029736427
232.0,232.0,8.09561E-6,0.71727112,0.032512643
233.0,233.0,1.60912E-6,0.101302155,0.006635215
234.0,234.0,4.43686E-5,4.763413488,0.155531056
235.0,235.0,3.9881E-8,0.000477217,0.00016552
236.0,236.0,7.46356E-7,0.041311534,0.003088589
237.0,237.0,4.55932E-4,85.881095195,0.654289645
238.0,238.0,1.43935E-9,0.000008686,0.000005975
239.0,239.0,1.07075E-4,13.10312571,0.307706385
240.0,240.0,7.24297E-7,0.039696514,0.002997579
241.0,241.0,1.56411E-6,0.098604147,0.006450822
242.0,242.0,4.90985E-4,92.919180721,0.670847204
243.0,243.0,3.14583E-6,0.219467266,0.012890147
244.0,244.0,1.95151E-4,26.352827212,0.44753872
245.0,245.0,1.81763E-4,24.424737292,0.430039625
246.0,246.0,4.40021E-4,81.89260861,0.646211623
247.0,247.0,9.38592E-6,0.864821632,0.037500329
248.0,248.0,1.33448E-6,0.084002809,0.005508958
249.0,249.0,5.12626E-7,0.02531332,0.002123417
250.0,250.0,4.08319E-5,4.336607193,0.144930184
251.0,251.0,3.08594E-7,0.01195506,0.001279349
252.0,252.0,6.32759E-5,7.293158693,0.208021909
253.0,253.0,2.32494E-9,0.000015441,0.000009651
254.0,254.0,3.94749E-7,0.01709176,0.00163594
255.0,255.0,4.72752E-8,0.000613023,0.000196203
256.0,256.0,4.75033E-4,90.068112461,0.663512915
257.0,257.0,2.30821E-8,0.000228109,0.000095805
258.0,258.0,3.30127E-6,0.231439467,0.013518474
259.0,259.0,4.15287E-7,0.018837023,0.001720909
260.0,260.0,3.77272E-4,65.352675288,0.610299656
261.0,261.0,3.50177E-12,0.000000005,0.000000015
262.0,262.0,4.92988E-4,93.460329361,0.671745299
263.0,263.0,2.5102E-4,36.57712163,0.510283149
264.0,264.0,1.39766E-5,1.328448767,0.054836079
265.0,265.0,2.49395E-5,2.537221913,0.093812869
266.0,266.0,2.99426E-4,47.252154397,0.554154627
267.0,267.0,1.08637E-7,0.002271694,0.000450753
268.0,268.0,1.42587E-6,0.08964906,0.005884013
269.0,269.0,8.03271E-5,9.448107554,0.250060857
270.0,270.0,1.01325E-5,0.931998227,0.040362738
271.0,271.0,5.33998E-6,0.43306622,0.021685817
272.0,272.0,2.99989E-7,0.011406456,0.001243721
273.0,273.0,9.49324E-6,0.875211129,0.037912866
274.0,274.0,9.03444E-6,0.827946749,0.036146792
275.0,275.0,3.33911E-4,54.674338416,0.58090249
276.0,276.0,2.92963E-5,3.027777764,0.108424819
277.0,277.0,1.15035E-6,0.07070528,0.004752444
278.0,278.0,2.34989E-5,2.365272174,0.088875601
279.0,279.0,3.70524E-7,0.015709401,0.001535699
280.0,280.0,2.01473E-10,0.00000084,0.000000836
281.0,281.0,2.06529E-6,0.13437515,0.008500244
282.0,282.0,4.10196E-6,0.309706441,0.016742328
283.0,283.0,1.31664E-6,0.081878787,0.005435736
284.0,284.0,5.13104E-6,0.414724951,0.020854979
285.0,285.0,2.8932E-4,45.100274078,0.54565717
286.0,286.0,8.96794E-7,0.052803566,0.003708826
287.0,287.0,5.27667E-8,0.000703502,0.000218989
288.0,288.0,9.97026E-6,0.918931731,0.039742219
289.0,289.0,1.15801E-4,14.371675286,0.324640719
290.0,290.0,4.23543E-5,4.50334647,0.149525696
291.0,291.0,4.90101E-5,5.360989621,0.169051005
292.0,292.0,2.00866E-5,1.965415715,0.076963331
293.0,293.0,4.57258E-4,86.337706472,0.654946019
294.0,294.0,2.96644E-6,0.206598075,0.012164047
295.0,295.0,1.49031E-5,1.423915717,0.058259459
296.0,296.0,1.45252E-5,1.378312083,0.056865977
297.0,297.0,1.77306E-7,0.00508738,0.000735463
298.0,298.0,1.65164E-4,21.900913154,0.406740672
299.0,299.0,4.38879E-7,0.020156238,0.001818494
300.0,300.0,2.91179E-5,3.007311802,0.107835623
301.0,301.0,1.32174E-5,1.24689061,0.052012152
302.0,302.0,9.2623E-10,0.000005536,0.000003845
303.0,303.0,4.4238E-4,82.466218144,0.647432878
304.0,304.0,4.06707E-4,72.761512248,0.628012062
305.0,305.0,2.59424E-5,2.656470384,0.097218723
306.0,306.0,3.87292E-5,4.081023795,0.138500497
307.0,307.0,4.09424E-5,4.348875791,0.145265268
308.0,308.0,3.00592E-6,0.208392703,0.012323949
309.0,309.0,5.22952E-4,96.345307259,0.684622057
310.0,310.0,1.89296E-6,0.120714708,0.00779652
311.0,311.0,3.40324E-4,56.090642822,0.585526745
312.0,312.0,1.04894E-7,0.00220721,0.000435228
313.0,313.0,4.3783E-4,81.190207077,0.645069259
314.0,314.0,4.95487E-4,93.756899109,0.672859231
315.0,315.0,7.5942E-5,8.870462473,0.239681853
316.0,316.0,4.12074E-6,0.311764468,0.016817726
317.0,317.0,4.9989E-5,5.514547154,0.171847129
318.0,318.0,4.27204E-4,78.334280529,0.639424363
319.0,319.0,8.47914E-6,0.769376448,0.034000594
320.0,320.0,1.43733E-6,0.090652414,0.005931029
321.0,321.0,3.36368E-4,55.210561519,0.582686387
322.0,322.0,3.45857E-7,0.014236354,0.00143361
323.0,323.0,1.34015E-7,0.003195002,0.000555994
324.0,324.0,3.88494E-4,68.074108179,0.617247931
325.0,325.0,8.9621E-5,10.770019407,0.271148138
326.0,326.0,1.7904E-10,0.00000069,0.000000743
327.0,327.0,3.99135E-4,71.151849756,0.623611282
328.0,328.0,2.97177E-4,46.684858732,0.552291776
329.0,329.0,5.09161E-4,95.365868717,0.678823494
330.0,330.0,1.8382E-4,24.607427015,0.432800111
331.0,331.0,8.63369E-5,10.32906475,0.263833645
332.0,332.0,1.82282E-4,24.497554309,0.430738186
333.0,333.0,1.00087E-6,0.06021055,0.004137484
334.0,334.0,8.35446E-5,9.980873242,0.257497893
335.0,335.0,1.96883E-4,26.64696873,0.449723721
336.0,336.0,5.17799E-6,0.417819684,0.021041806
337.0,337.0,3.97828E-4,70.514061408,0.622840861
338.0,338.0,6.20648E-5,7.161530604,0.204856063
339.0,339.0,4.63709E-7,0.022184352,0.001921181
340.0,340.0,5.22441E-5,5.851870496,0.178218033
341.0,341.0,3.12935E-9,0.000023412,0.00001299
342.0,342.0,7.79285E-7,0.043751631,0.003224419
343.0,343.0,6.52629E-5,7.531125223,0.2131617
344.0,344.0,1.5736E-4,20.529429639,0.395115199
345.0,345.0,4.25788E-5,4.541595406,0.150199281
346.0,346.0,4.7817E-4,90.687520598,0.664981022
347.0,347.0,2.87065E-4,44.43774504,0.543716753
348.0,348.0,5.28476E-7,0.026716859,0.002188929
349.0,349.0,4.44305E-4,82.909501293,0.648423284
350.0,350.0,1.46448E-4,18.875943386,0.378076171
351.0,351.0,1.02779E-4,12.494152191,0.299051664
352.0,352.0,7.70518E-6,0.67623769,0.030993271
353.0,353.0,1.49803E-4,19.42373285,0.383416499
354.0,354.0,1.17935E-4,14.687376387,0.328657973
355.0,355.0,3.72718E-4,64.15069417,0.607407341
356.0,356.0,5.73753E-6,0.480142904,0.023262725
357.0,357.0,1.53913E-5,1.475472253,0.060053365
358.0,358.0,1.58348E-4,20.766249533,0.396611895
359.0,359.0,2.19656E-5,2.212998379,0.083561232
360.0,360.0,3.66392E-8,0.000427465,0.000152068
361.0,361.0,5.33051E-5,5.989150313,0.181181565
362.0,362.0,3.30443E-4,53.644438517,0.578358528
363.0,363.0,4.3694E-4,80.883993971,0.644603226
364.0,364.0,5.04562E-5,5.584887672,0.173175092
365.0,365.0,6.48278E-5,7.47260954,0.212042123
366.0,366.0,1.23726E-6,0.077013939,0.005109698
367.0,367.0,1.97318E-5,1.925530327,0.075706515
368.0,368.0,3.16674E-7,0.012549259,0.001312801
369.0,369.0,4.74116E-4,89.830823924,0.663081366
370.0,370.0,2.32932E-7,0.0077813,0.000965979
371.0,371.0,2.00935E-7,0.006028466,0.000833397
372.0,372.0,3.19188E-4,51.176921368,0.569886002
373.0,373.0,1.65247E-5,1.59242216,0.064191683
374.0,374.0,2.47512E-4,35.954571128,0.50676543
375.0,375.0,5.45542E-4,97.517176548,0.693681021
376.0,376.0,5.28973E-4,96.6605432,0.687088357
377.0,377.0,4.29626E-4,78.977300286,0.640726931
378.0,378.0,8.48484E-5,10.157657002,0.260469666
379.0,379.0,2.71867E-6,0.186409963,0.01115938
380.0,380.0,3.37007E-6,0.236100682,0.013796333
381.0,381.0,1.47391E-4,19.096463042,0.379585708
382.0,382.0,1.52176E-4,19.786009482,0.387138735
383.0,383.0,3.18265E-7,0.012612813,0.001319391
384.0,384.0,2.20155E-5,2.215199925,0.083734904
385.0,385.0,1.9148E-5,1.869192562,0.073631635
386.0,386.0,4.39091E-5,4.71039186,0.154168554
387.0,387.0,4.26651E-6,0.328923675,0.017402286
388.0,388.0,1.34976E-5,1.277591946,0.053056282
389.0,389.0,2.39199E-6,0.160438671,0.009831632
390.0,390.0,6.42618E-6,0.552584426,0.025982274
391.0,391.0,4.78685E-5,5.239864265,0.165765964
392.0,392.0,7.45273E-7,0.041236899,0.00308412
393.0,393.0,9.29882E-6,0.855482013,0.037165253
394.0,394.0,2.27671E-7,0.007366806,0.000944179
395.0,395.0,2.2677E-4,31.714725927,0.484889847
396.0,396.0,1.38109E-4,17.864372392,0.364392669
397.0,397.0,4.1682E-7,0.019045145,0.001727251
398.0,398.0,1.31878E-6,0.082010665,0.005444516
399.0,399.0,6.45228E-7,0.034274006,0.002671219
400.0,400.0,7.60088E-8,0.001240985,0.000315417
401.0,401.0,4.12999E-6,0.313415366,0.016854839
402.0,402.0,2.64674E-5,2.727163034,0.09899154
403.0,403.0,3.97266E-4,70.275521338,0.622509025
404.0,404.0,1.0387E-5,0.958678028,0.041334572
405.0,405.0,5.46454E-6,0.448748365,0.022180443
406.0,406.0,1.94017E-4,26.158117941,0.446097898
407.0,407.0,3.51885E-4,58.722532221,0.593610177
408.0,408.0,2.38187E-9,0.000015912,0.000009887
409.0,409.0,4.52141E-4,84.836966232,0.652398754
410.0,410.0,9.12536E-7,0.053527233,0.003773686
411.0,411.0,2.68226E-4,40.263447299,0.52683295
412.0,412.0,5.30482E-7,0.026875681,0.002197215
413.0,413.0,6.02053E-10,0.000003335,0.000002499
414.0,414.0,2.04292E-5,2.014052923,0.078173413
415.0,415.0,1.4909E-4,19.304108227,0.382289295
416.0,416.0,6.13631E-5,7.105945644,0.203010141
417.0,417.0,9.5717E-5,11.549848734,0.284347178
418.0,418.0,5.47479E-6,0.451483519,0.022221109
419.0,419.0,3.81241E-11,0.000000117,0.000000158
420.0,420.0,4.37406E-5,4.67972544,0.15366794
421.0,421.0,2.51286E-4,36.627360519,0.51054753
422.0,422.0,5.37055E-5,6.053375025,0.182294453
423.0,423.0,6.38314E-8,0.000912829,0.000264897
424.0,424.0,6.49804E-5,7.505060264,0.212435091
425.0,425.0,7.44233E-6,0.645920578,0.029967644
426.0,426.0,1.12364E-4,13.904383333,0.318070389
427.0,427.0,1.76947E-5,1.709117491,0.068425643
428.0,428.0,1.22234E-4,15.382654852,0.336605514
429.0,429.0,2.14056E-4,29.75511954,0.470495345
430.0,430.0,8.72521E-5,10.433137346,0.265886759
431.0,431.0,3.5047E-7,0.014584936,0.001452704
432.0,432.0,4.39098E-5,4.714782843,0.154170768
433.0,433.0,3.75596E-4,64.712625446,0.609240127
434.0,434.0,5.65647E-6,0.469300409,0.022941601
435.0,435.0,4.22714E-6,0.326799702,0.017244484
436.0,436.0,5.55561E-6,0.459219977,0.022541757
437.0,437.0,9.67278E-5,11.655891577,0.286489731
438.0,438.0,1.05939E-5,0.980672161,0.042123537
439.0,439.0,3.33216E-4,54.407526141,0.580394953
440.0,440.0,8.23182E-8,0.001415291,0.00034159
441.0,441.0,9.38111E-6,0.86388304,0.037481846
442.0,442.0,2.05911E-4,28.15924658,0.460842182
443.0,443.0,1.75195E-4,23.245606321,0.421043097
444.0,444.0,1.32778E-5,1.257485081,0.052237578
445.0,445.0,5.23624E-6,0.42354693,0.021273496
446.0,446.0,3.55591E-5,3.717390343,0.128621834
447.0,447.0,4.10344E-4,74.067943755,0.630089306
448.0,448.0,5.9579E-8,0.000844615,0.000247254
449.0,449.0,1.29069E-4,16.513956702,0.348861045
450.0,450.0,4.42953E-5,4.745674979,0.155314093
451.0,451.0,4.99115E-5,5.499557662,0.171626633
452.0,452.0,2.62713E-4,39.14706715,0.521653674
453.0,453.0,2.28347E-4,32.078674446,0.486621014
454.0,454.0,2.98856E-4,47.012872347,0.553683995
455.0,455.0,2.05465E-8,0.000203842,0.000085282
456.0,456.0,3.92168E-4,68.893866705,0.619469371
457.0,457.0,1.20766E-4,15.188112234,0.333912068
458.0,458.0,1.57236E-4,20.497963505,0.394927015
459.0,459.0,5.1318E-7,0.025364638,0.002125707
460.0,460.0,5.62921E-7,0.029229069,0.002331263
461.0,461.0,1.06493E-4,13.028352086,0.3065457
462.0,462.0,1.27554E-8,0.000114702,0.000052946
463.0,463.0,1.78611E-7,0.005158682,0.000740874
464.0,464.0,5.07665E-4,95.162494047,0.678181467
465.0,465.0,3.76405E-4,64.975802627,0.609752293
466.0,466.0,6.14156E-6,0.519947242,0.024860111
467.0,467.0,2.05994E-6,0.13396226,0.008478415
468.0,468.0,3.75099E-4,64.524876288,0.608925138
469.0,469.0,7.40664E-5,8.608364151,0.235154151
470.0,470.0,2.75804E-4,41.734402155,0.533772156
471.0,471.0,2.89202E-7,0.010669384,0.00119905
472.0,472.0,3.61381E-6,0.259897711,0.014779399
473.0,473.0,4.74677E-5,5.182649787,0.164606358
474.0,474.0,4.64844E-4,88.045454355,0.658655021
475.0,475.0,3.04268E-4,48.338884176,0.558114954
476.0,476.0,5.11044E-5,5.681465163,0.17501043
477.0,477.0,1.54966E-4,20.201326509,0.391458133
478.0,478.0,3.28988E-6,0.230120259,0.013472473
479.0,479.0,2.77883E-7,0.010013983,0.001152177
480.0,480.0,7.789E-6,0.687867832,0.031319859
481.0,481.0,2.74143E-5,2.821342443,0.102171215
482.0,482.0,5.6603E-6,0.469866439,0.022956782
483.0,483.0,2.43199E-4,35.071482051,0.502371413
484.0,484.0,1.30839E-4,16.774165635,0.351961954
485.0,485.0,2.04879E-5,2.022237063,0.078380313
486.0,486.0,3.68105E-4,63.224158477,0.604433576
487.0,487.0,5.26747E-7,0.026505598,0.002181782
488.0,488.0,3.92339E-4,68.972328993,0.619571911
489.0,489.0,6.12829E-6,0.518719943,0.024807725
490.0,490.0,6.17264E-5,7.130581569,0.203966782
491.0,491.0,2.84398E-4,43.694659003,0.541400375
492.0,492.0,1.01425E-4,12.269278621,0.296280867
493.0,493.0,4.78414E-5,5.235077415,0.165687688
494.0,494.0,1.45662E-4,18.773643609,0.376810255
495.0,495.0,1.13165E-5,1.060641161,0.044867518
496.0,496.0,1.22871E-5,1.165110429,0.048529116
497.0,497.0,7.41606E-5,8.645427342,0.235382948
498.0,498.0,1.42444E-7,0.003623554,0.000590944
499.0,499.0,1.31209E-5,1.241625317,0.051652252
