Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
5.0558E-13,0.000000001,0.000000002,0.990758223,0,0
1.11595E-12,0.000000003,0.000000004,0.988969492,0,0
3.34945E-12,0.00000001,0.000000013,0.985690152,0,0
6.8062E-12,0.000000025,0.000000027,0.982708934,0,0
2.4429E-11,0.000000102,0.000000096,0.977640863,0,0
5.35058E-11,0.000000252,0.000000211,0.973665905,0,0
1.69331E-10,0.000001002,0.000000666,0.966610355,0,0
4.05848E-10,0.00000253,0.000001597,0.961045414,0,0
1.39037E-9,0.000010091,0.00000547,0.952201133,0,0
3.20815E-9,0.000025207,0.000012622,0.945244957,0,0
5.61759E-9,0.000050457,0.000022102,0.939481268,0,0
9.99703E-9,0.000100186,0.000039332,0.932922588,0,0
2.11952E-8,0.000250016,0.000083386,0.922985193,0,0
3.60842E-8,0.00050064,0.000141954,0.91433966,0,0
5.98968E-8,0.001005666,0.000235609,0.903706648,0,0
1.17705E-7,0.002509828,0.000462897,0.88661433,0,0
1.8066E-7,0.005016027,0.000710304,0.869720759,0,0
2.91905E-7,0.010009318,0.001147189,0.848355361,0,0
5.50546E-7,0.025014507,0.002161452,0.812083872,0,0
9.02271E-7,0.050077245,0.003537442,0.777104243,0,0
1.60596E-6,0.100060595,0.006279008,0.736659048,0,0
2.86747E-6,0.200074258,0.011156252,0.691841399,0,0
3.95892E-6,0.300157096,0.015337552,0.662724834,0,0
4.94302E-6,0.400255961,0.019077381,0.640166948,0,0
5.95019E-6,0.500026228,0.022875565,0.621981516,0,0
7.02229E-6,0.600050473,0.02688648,0.606578555,0,0
8.04582E-6,0.700106022,0.030685044,0.593361821,0,0
8.54047E-6,0.750554904,0.032510213,0.58730001,0,0
9.07611E-6,0.800656741,0.03447888,0.581635695,0,0
1.00204E-5,0.900230389,0.037929981,0.571300805,0,0
1.11755E-5,1.001078542,0.042118143,0.56186028,0,0
1.21495E-5,1.100958034,0.045621492,0.553314121,0,0
1.3085E-5,1.200603319,0.04896232,0.545463579,0,0
1.40072E-5,1.300737612,0.05223277,0.538109908,0,0
1.50511E-5,1.400690044,0.05590785,0.531253105,0,0
1.60187E-5,1.500466655,0.059289083,0.524893173,0,0
1.8299E-5,1.750580101,0.067162225,0.510384577,0,0
2.05369E-5,2.000408286,0.074761791,0.497565338,0,0
2.26221E-5,2.251141764,0.081732228,0.486037961,0,0
2.48368E-5,2.50209218,0.089021515,0.475504323,0,0
2.71027E-5,2.751372212,0.096360388,0.465964424,0,0
2.91043E-5,3.00181759,0.102745843,0.457120143,0,0
3.13081E-5,3.250469157,0.109672667,0.44897148,0,0
3.31587E-5,3.501728116,0.115407144,0.441220312,0,0
3.53109E-5,3.751782601,0.121984089,0.433966014,0,0
3.78368E-5,4.003764103,0.129579132,0.427109212,0,0
3.95523E-5,4.250949405,0.134662912,0.42074928,0,0
4.12206E-5,4.501353726,0.139550447,0.414588095,0.015873016,0
4.30545E-5,4.750504126,0.144859639,0.408725032,0.015873016,0
4.49841E-5,5.001540653,0.150375502,0.403060717,0.015873016,0
4.67778E-5,5.254162728,0.155439644,0.397595151,0.015873016,0
4.89623E-5,5.502565055,0.161526151,0.392427705,0.015873016,0.142857143
5.09083E-5,5.752559765,0.166874783,0.387459008,0.015873016,0.142857143
5.31045E-5,6.002572219,0.172829382,0.382689059,0.031746032,0.142857143
5.54348E-5,6.252264134,0.179055598,0.378117857,0.031746032,0.142857143
5.70602E-5,6.505356594,0.183342995,0.37364603,0.047619048,0.142857143
5.90414E-5,6.754799146,0.188508893,0.36937295,0.047619048,0.142857143
6.105E-5,7.001012127,0.193679885,0.365298619,0.047619048,0.142857143
6.28354E-5,7.254866997,0.198221383,0.361224287,0.047619048,0.142857143
6.48936E-5,7.504092542,0.203393518,0.357348703,0.047619048,0.142857143
6.66433E-5,7.754022026,0.207738403,0.353572493,0.047619048,0.142857143
6.87008E-5,8.004116818,0.212787124,0.349895657,0.047619048,0.142857143
7.07698E-5,8.254752888,0.217799643,0.346318195,0.047619048,0.142857143
7.30727E-5,8.506939103,0.223304388,0.342840107,0.047619048,0.142857143
7.5119E-5,8.751487655,0.228131303,0.339560767,0.063492063,0.142857143
7.75088E-5,9.00331331,0.233692774,0.336281427,0.063492063,0.142857143
7.94631E-5,9.254566912,0.238181611,0.333101461,0.063492063,0.142857143
8.13264E-5,9.503630668,0.242412819,0.330020869,0.063492063,0.142857143
8.35583E-5,9.750570847,0.247419531,0.32703965,0.063492063,0.142857143
8.52371E-5,10.003350928,0.251142014,0.324058432,0.063492063,0.142857143
8.64488E-5,10.25274211,0.253806164,0.321176587,0.063492063,0.142857143
8.80218E-5,10.506004985,0.257236264,0.318294743,0.063492063,0.142857143
8.95972E-5,10.754638209,0.260640438,0.315512273,0.063492063,0.142857143
9.20729E-5,11.008989274,0.265927068,0.312729802,0.063492063,0.142857143
9.35403E-5,11.25043105,0.269025152,0.31014608,0.063492063,0.142857143
9.53819E-5,11.505882058,0.272876193,0.307462983,0.063492063,0.142857143
9.69429E-5,11.75585031,0.27610901,0.304879261,0.063492063,0.142857143
9.82353E-5,12.000043986,0.278763816,0.302394912,0.063492063,0.142857143
9.98555E-5,12.257027327,0.282064645,0.29981119,0.063492063,0.142857143
1.0176E-4,12.509124019,0.28590664,0.297326841,0.063492063,0.142857143
1.04E-4,12.756291294,0.290371887,0.294941866,0.063492063,0.142857143
1.06426E-4,13.008677162,0.295146661,0.292556892,0.063492063,0.142857143
1.08859E-4,13.25680734,0.299870747,0.290271291,0.063492063,0.142857143
1.11016E-4,13.509920951,0.304005757,0.28798569,0.063492063,0.142857143
1.12754E-4,13.755782942,0.307303184,0.285799463,0.079365079,0.142857143
1.14649E-4,14.006084872,0.310863042,0.283613237,0.079365079,0.142857143
1.16788E-4,14.260455412,0.314836464,0.28142701,0.079365079,0.142857143
1.18435E-4,14.507524766,0.317865295,0.279340157,0.079365079,0.142857143
1.20501E-4,14.75871606,0.321625916,0.277253304,0.079365079,0.142857143
1.2154E-4,15.000841794,0.323501922,0.275265825,0.079365079,0.142857143
1.23816E-4,15.258444526,0.327576427,0.273178972,0.079365079,0.142857143
1.25298E-4,15.507425315,0.330202312,0.271191494,0.079365079,0.142857143
1.26766E-4,15.759418513,0.332783981,0.269204015,0.079365079,0.142857143
1.27718E-4,16.001280821,0.334445883,0.26731591,0.079365079,0.142857143
1.29599E-4,16.258306424,0.337708562,0.265328431,0.079365079,0.142857143
1.31397E-4,16.506501484,0.340797091,0.263440326,0.095238095,0.142857143
1.33206E-4,16.757854407,0.343876434,0.261552221,0.095238095,0.142857143
1.34619E-4,17.012253689,0.3462607,0.259664116,0.095238095,0.142857143
1.36245E-4,17.256087535,0.348983307,0.257875385,0.095238095,0.142857143
1.38128E-4,17.503009156,0.35210829,0.256086654,0.095238095,0.142857143
1.3946E-4,17.753013851,0.354301164,0.254297923,0.095238095,0.142857143
1.40795E-4,18.005394172,0.356483649,0.252509192,0.095238095,0.142857143
1.42343E-4,18.260503422,0.358995814,0.250720461,0.095238095,0.142857143
1.43903E-4,18.50389402,0.361506844,0.249031104,0.095238095,0.142857143
1.45509E-4,18.764374706,0.364073139,0.247242373,0.095238095,0.142857143
1.46883E-4,19.012906944,0.366251268,0.245553016,0.095238095,0.142857143
1.48816E-4,19.264535069,0.369292107,0.243863659,0.095238095,0.142857143
1.50265E-4,19.503966426,0.371551988,0.242273676,0.095238095,0.142857143
1.52442E-4,19.761015862,0.374916291,0.240584319,0.095238095,0.142857143
1.54589E-4,20.007060861,0.378199012,0.238994336,0.111111111,0.142857143
1.56511E-4,20.255998918,0.381110453,0.237404353,0.126984127,0.142857143
1.58392E-4,20.508080833,0.383930981,0.235814369,0.142857143,0.142857143
1.60372E-4,20.763220481,0.386873981,0.234224386,0.142857143,0.142857143
1.61614E-4,21.004726997,0.388705947,0.232733777,0.142857143,0.142857143
1.63785E-4,21.26513582,0.391881086,0.231143794,0.142857143,0.142857143
1.65318E-4,21.511926443,0.39410312,0.229653185,0.142857143,0.142857143
1.66751E-4,21.760967843,0.39616599,0.228162576,0.142857143,0.142857143
1.6853E-4,22.012575361,0.398707513,0.226671967,0.142857143,0.142857143
1.70615E-4,22.266903785,0.401658383,0.225181357,0.142857143,0.142857143
1.71821E-4,22.506612691,0.403352339,0.223790122,0.142857143,0.142857143
1.73568E-4,22.765669729,0.405789932,0.222299513,0.142857143,0.142857143
1.74796E-4,23.009651728,0.407490871,0.220908278,0.142857143,0.285714286
1.76282E-4,23.255877248,0.409535924,0.219517043,0.142857143,0.285714286
