X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,5.700094469360234E-4,90.30123050287541,0.6923903790771158
2.0,2.0,train,2.8938499511125745E-4,44.630141747139035,0.5333064660151741
3.0,3.0,train,5.215933736855653E-4,84.54276551439621,0.6731691300897964
4.0,4.0,train,3.7298658990901515E-4,60.33057396119653,0.5956103889338322
5.0,5.0,train,2.975613911301235E-4,46.17365348328757,0.5402343291522815
7.0,7.0,train,7.524825676647955E-5,9.089049374490674,0.22907497325644174
8.0,8.0,train,4.027373851069371E-4,65.7897335323459,0.6139508490365932
9.0,9.0,train,3.9894970636815023E-4,65.0273620232879,0.6117088143541215
10.0,10.0,train,2.233439701101151E-4,31.20877290711386,0.4686358672915801
11.0,11.0,train,2.3593837171113278E-4,33.757446104787434,0.4823164070128281
13.0,13.0,train,3.8283032094980066E-4,62.25456942646258,0.6018686710836088
14.0,14.0,train,4.522093821757394E-4,75.15126721029803,0.6410238672307552
15.0,15.0,train,4.333470454416186E-4,71.80300272804185,0.6311618452622024
16.0,16.0,train,5.496053853070683E-4,88.14700559480319,0.6845725700885399
17.0,17.0,train,5.670534459622863E-4,90.03013868831907,0.6912818791573422
18.0,18.0,train,5.435354782106499E-4,87.3268379431018,0.6821696132263616
19.0,19.0,train,5.73951115902954E-4,90.57139143105081,0.6938561787419563
20.0,20.0,train,5.263862728763549E-4,85.13842095685352,0.6751783863983716
21.0,21.0,train,6.854951132411374E-4,97.26125029438005,0.7302333569069436
22.0,22.0,train,4.922947230456272E-4,81.42420456710917,0.660325041978226
23.0,23.0,train,2.771099599952805E-4,42.276350076687734,0.5225047529466611
24.0,24.0,train,2.6706406294372116E-4,40.50653399959387,0.5132853834364259
25.0,25.0,train,1.5760020616980785E-4,20.38717283090539,0.3836053734646042
26.0,26.0,train,3.595424901855154E-4,57.824907563761116,0.5867382990991333
27.0,27.0,train,2.5902408079445886E-4,38.946172030340314,0.5056463881595297
28.0,28.0,train,6.816508905933735E-5,8.254250702691474,0.21208518395788295
29.0,29.0,train,2.968953402030273E-4,45.91395404782907,0.5396776883207167
30.0,30.0,train,4.446701312785914E-4,73.98593398531322,0.637145983691783
31.0,31.0,train,7.944606148271175E-4,99.7520449395317,0.7582903031707778
32.0,32.0,train,7.810838083334673E-5,9.47710755645543,0.23572943917026956
33.0,33.0,train,4.81592107590274E-4,79.86666720479278,0.6553777698793198
34.0,34.0,train,2.607699612711099E-4,39.256947008124015,0.5073255066933938
35.0,35.0,train,6.013227099239851E-4,93.2965298312504,0.703661956685716
36.0,36.0,train,1.7507864754170616E-4,23.039119128482593,0.40875869651843216
37.0,37.0,train,5.017358691740568E-4,82.20718318281871,0.664572759578407
39.0,39.0,train,6.296573090387839E-4,94.98508736831937,0.7131722668024695
40.0,40.0,train,5.016380323771047E-4,82.1890407238901,0.6645292861165758
41.0,41.0,train,4.43672257216328E-4,73.82285402443344,0.6366264304481761
42.0,42.0,train,6.706469314958983E-4,96.58468521692616,0.7258978181619187
43.0,43.0,train,1.2544684441912908E-4,15.752174310081303,0.3312687231388803
44.0,44.0,train,6.306072127202104E-5,7.503328093324605,0.19937001503630689
45.0,45.0,train,2.01486555108362E-4,27.591520926589013,0.44309465683691057
47.0,47.0,train,1.8150605153641604E-4,24.254224526027127,0.41749978488976003
48.0,48.0,train,3.2118624141612765E-4,50.63174214332988,0.5591434760011553
49.0,49.0,train,1.3486545476530882E-4,17.126172530272225,0.3474976427023573
50.0,50.0,train,1.2533530433980462E-4,15.723071446181311,0.331071693656929
51.0,51.0,train,7.101796864950468E-5,8.598114314801876,0.21901741637296157
52.0,52.0,train,2.590650348046072E-4,38.9604610890672,0.5056859071820567
53.0,53.0,train,7.73755740747293E-4,99.40947623599233,0.7534172813003339
54.0,54.0,train,3.431039911204638E-4,54.96557849676835,0.5753465332237451
56.0,56.0,train,3.357610886849234E-4,53.67386963262314,0.5700524968655797
57.0,57.0,train,4.206886909240385E-4,69.39399407507311,0.6242339763565798
58.0,58.0,train,2.786059732578825E-4,42.53645788803048,0.5238478867197478
59.0,59.0,train,2.3588951554375816E-4,33.75098513719339,0.4822646986686889
61.0,61.0,train,2.3246126442659542E-4,33.125982426226265,0.47861033402840997
62.0,62.0,train,2.5842275403054326E-4,38.74641377724333,0.5050654028981392
63.0,63.0,train,5.517539986632242E-4,88.46830717005767,0.6854144797901534
65.0,65.0,train,5.231674259515871E-4,84.78898089975564,0.6738317324558302
66.0,66.0,train,4.8717976405129626E-4,80.69904905043049,0.6579785009632437
67.0,67.0,train,2.2169021643126023E-4,30.8070273896127,0.4667856020782083
68.0,68.0,train,6.370707946024337E-4,95.36964428314738,0.7155606408044305
69.0,69.0,train,1.0309101079450538E-4,12.755310534149393,0.2893131312268342
70.0,70.0,train,5.063455068129763E-4,82.82156364057569,0.6666083429785504
6.0,6.0,test,1.5541790615069276E-4,20.110234798324207,0.3803137190065912
12.0,12.0,test,1.763026076500193E-4,23.310227664969215,0.4104434120611767
38.0,38.0,test,2.4202026365448067E-4,35.39535063960124,0.48867367197352496
46.0,46.0,test,2.4769511066650036E-4,36.536404411335816,0.4944662451468266
55.0,55.0,test,5.767270333710472E-5,6.759479693670634,0.18549531745295283
60.0,60.0,test,3.295702655995241E-4,52.26234881322752,0.5654854315427617
64.0,64.0,test,2.6859082750624433E-4,40.70583591747044,0.5147094076987425
