Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.80071E-4,23.254432234,0.414064778,0.218125807,0.142857143,0.285714286
1.81994E-4,23.507552168,0.416644037,0.216734572,0.142857143,0.285714286
1.83869E-4,23.763678651,0.419137957,0.215343337,0.142857143,0.285714286
1.85488E-4,24.003791539,0.421273382,0.214051476,0.174603175,0.285714286
1.88288E-4,24.265497322,0.424930938,0.21266024,0.174603175,0.285714286
1.90187E-4,24.511811118,0.427384667,0.211368379,0.174603175,0.285714286
1.91881E-4,24.76038678,0.429555445,0.210076518,0.174603175,0.285714286
1.93419E-4,25.010937897,0.431513102,0.208784657,0.174603175,0.285714286
1.94778E-4,25.263341152,0.433231076,0.207492795,0.19047619,0.285714286
1.96072E-4,25.517627852,0.434858483,0.206200934,0.19047619,0.285714286
1.97589E-4,25.754106524,0.436753158,0.205008447,0.19047619,0.285714286
1.99771E-4,26.012789921,0.439456462,0.203716586,0.19047619,0.285714286
2.00797E-4,26.253402277,0.440719437,0.202524098,0.19047619,0.285714286
2.02203E-4,26.515525605,0.442439327,0.201232237,0.206349206,0.428571429
2.03363E-4,26.759006599,0.443851703,0.20003975,0.206349206,0.428571429
2.03954E-4,27.003441671,0.444568053,0.198847262,0.222222222,0.428571429
2.06012E-4,27.2698317,0.447048839,0.197555401,0.222222222,0.428571429
2.07801E-4,27.518425982,0.449186402,0.196362914,0.222222222,0.428571429
2.09388E-4,27.76881425,0.451070041,0.195170426,0.222222222,0.428571429
2.11645E-4,28.00041463,0.453726231,0.194077313,0.222222222,0.428571429
2.13276E-4,28.255365895,0.455629301,0.192884826,0.222222222,0.428571429
2.1437E-4,28.511945944,0.456898947,0.191692338,0.222222222,0.428571429
2.16669E-4,28.770484891,0.45954634,0.190499851,0.222222222,0.428571429
2.17907E-4,29.009587054,0.460961969,0.189406738,0.222222222,0.428571429
2.19679E-4,29.27172411,0.462974984,0.18821425,0.222222222,0.428571429
2.21878E-4,29.514610543,0.465452645,0.187121137,0.222222222,0.428571429
2.22865E-4,29.759290617,0.466557022,0.186028023,0.222222222,0.428571429
2.24344E-4,30.005455199,0.468203678,0.18493491,0.222222222,0.428571429
2.26306E-4,30.253472832,0.47037207,0.183841797,0.222222222,0.428571429
2.27488E-4,30.502959571,0.471669691,0.182748683,0.222222222,0.428571429
2.28835E-4,30.754128685,0.473141262,0.18165557,0.222222222,0.428571429
2.29882E-4,31.006525101,0.474279481,0.180562457,0.222222222,0.428571429
2.30901E-4,31.259959515,0.475382365,0.179469343,0.222222222,0.428571429
2.32192E-4,31.514682105,0.476772907,0.17837623,0.222222222,0.428571429
2.33317E-4,31.770704312,0.477979257,0.177283116,0.238095238,0.428571429
2.34684E-4,32.004640831,0.479436999,0.176289377,0.238095238,0.428571429
2.35673E-4,32.263383877,0.480486374,0.175196264,0.238095238,0.428571429
2.37036E-4,32.523428532,0.481926127,0.17410315,0.238095238,0.428571429
2.38528E-4,32.76128603,0.483493392,0.173109411,0.238095238,0.428571429
2.39632E-4,33.00050097,0.484646419,0.172115671,0.238095238,0.428571429
2.4113E-4,33.264852039,0.486202711,0.171022558,0.253968254,0.428571429
2.42078E-4,33.506419969,0.487183304,0.170028818,0.26984127,0.428571429
2.43121E-4,33.773243209,0.488257817,0.168935705,0.26984127,0.428571429
2.43842E-4,34.016828031,0.488997658,0.167941966,0.26984127,0.428571429
2.44825E-4,34.261194849,0.490002957,0.166948226,0.26984127,0.428571429
2.46182E-4,34.506581521,0.491384311,0.165954487,0.26984127,0.428571429
2.47136E-4,34.753278617,0.49235084,0.164960747,0.26984127,0.428571429
2.48042E-4,35.0008889,0.493265761,0.163967008,0.26984127,0.428571429
2.48706E-4,35.274240338,0.493933802,0.162873894,0.26984127,0.428571429
2.49737E-4,35.5234187,0.49496762,0.161880155,0.26984127,0.571428571
2.51234E-4,35.773940864,0.496461844,0.160886416,0.26984127,0.571428571
2.52309E-4,36.000562291,0.497528776,0.15999205,0.26984127,0.571428571
2.54194E-4,36.254030475,0.499389712,0.158998311,0.26984127,0.571428571
2.55595E-4,36.508936537,0.500764409,0.158004571,0.285714286,0.571428571
2.57029E-4,36.765299245,0.502162569,0.157010832,0.301587302,0.571428571
2.58442E-4,37.023070084,0.503533078,0.156017092,0.301587302,0.571428571
2.60307E-4,37.256703663,0.505330961,0.155122727,0.301587302,0.571428571
2.61766E-4,37.51762419,0.506727713,0.154128987,0.301587302,0.571428571
2.63031E-4,37.753864595,0.507933071,0.153234622,0.301587302,0.571428571
2.64536E-4,38.017787018,0.50935849,0.152240882,0.301587302,0.571428571
2.65304E-4,38.256254649,0.510083454,0.151346517,0.317460317,0.571428571
2.66706E-4,38.522260187,0.511399904,0.150352778,0.317460317,0.714285714
2.67904E-4,38.762895798,0.51252006,0.149458412,0.317460317,0.714285714
2.68918E-4,39.004544006,0.513464112,0.148564047,0.317460317,0.714285714
2.70189E-4,39.274092335,0.514641526,0.147570307,0.317460317,0.714285714
2.72094E-4,39.518307047,0.516396228,0.146675942,0.317460317,0.714285714
2.73718E-4,39.763846246,0.51788248,0.145781576,0.317460317,0.714285714
2.75778E-4,40.011379869,0.519753949,0.144887211,0.317460317,0.714285714
2.77343E-4,40.260597712,0.521166735,0.143992845,0.317460317,0.714285714
2.79159E-4,40.511316558,0.522795109,0.14309848,0.317460317,0.714285714
2.79673E-4,40.762836777,0.523253811,0.142204114,0.333333333,0.714285714
2.81228E-4,41.015268018,0.52463699,0.141309749,0.333333333,0.714285714
2.82421E-4,41.26896407,0.525692132,0.140415383,0.333333333,0.714285714
2.83233E-4,41.523558693,0.526408336,0.139521018,0.333333333,0.714285714
2.85556E-4,41.751084793,0.528443973,0.138726026,0.333333333,0.714285714
2.86207E-4,42.008422493,0.529011933,0.137831661,0.333333333,0.714285714
2.87673E-4,42.266690993,0.530284326,0.136937295,0.333333333,0.714285714
2.88519E-4,42.526076897,0.531015683,0.13604293,0.333333333,0.714285714
2.90673E-4,42.757806306,0.532867394,0.135247938,0.333333333,0.714285714
2.91819E-4,43.020100777,0.533847168,0.134353572,0.349206349,0.714285714
2.93485E-4,43.254389542,0.535263561,0.133558581,0.349206349,0.714285714
2.94365E-4,43.518958243,0.536008219,0.132664215,0.349206349,0.714285714
2.95052E-4,43.754712311,0.536587693,0.131869224,0.349206349,0.714285714
2.967E-4,44.021040265,0.537972623,0.130974858,0.349206349,0.714285714
2.97515E-4,44.258773232,0.538654157,0.130179867,0.349206349,0.714285714
2.9892E-4,44.527209287,0.539824748,0.129285501,0.349206349,0.714285714
3.00087E-4,44.766988359,0.540792974,0.12849051,0.349206349,0.714285714
3.01177E-4,45.007538486,0.541693241,0.127695518,0.349206349,0.714285714
3.01916E-4,45.278880927,0.542301597,0.126801153,0.349206349,0.714285714
3.03949E-4,45.521283108,0.543966263,0.126006161,0.349206349,0.714285714
3.04983E-4,45.764942294,0.544808467,0.12521117,0.349206349,0.714285714
3.05829E-4,46.009277978,0.545495836,0.124416178,0.365079365,0.714285714
3.07507E-4,46.254659777,0.546852148,0.123621187,0.365079365,0.714285714
3.08986E-4,46.501464728,0.548041042,0.122826195,0.380952381,0.714285714
3.10542E-4,46.780580963,0.549284383,0.121931829,0.396825397,0.714285714
3.11322E-4,47.029326586,0.549905329,0.121136838,0.396825397,0.714285714
3.12625E-4,47.278743057,0.550939288,0.120341846,0.396825397,0.714285714
3.13509E-4,47.529129097,0.551637746,0.119546855,0.396825397,0.714285714
3.14829E-4,47.780713462,0.552676895,0.118751863,0.396825397,0.714285714
3.15279E-4,48.001278955,0.5530299,0.118056246,0.396825397,0.714285714
3.17098E-4,48.254139217,0.554451608,0.117261254,0.396825397,0.714285714
3.17965E-4,48.508161509,0.555125526,0.116466263,0.396825397,0.714285714
3.19783E-4,48.763051097,0.556533132,0.115671271,0.396825397,0.714285714
3.21573E-4,49.019917674,0.557910527,0.114876279,0.396825397,0.714285714
3.2252E-4,49.277599241,0.558635946,0.114081288,0.396825397,0.714285714
3.23321E-4,49.503567601,0.559247473,0.11338567,0.396825397,0.714285714
3.23906E-4,49.76245381,0.55969278,0.112590679,0.412698413,0.714285714
3.25273E-4,50.022220626,0.560729932,0.111795687,0.412698413,0.714285714
3.27169E-4,50.250580756,0.56216152,0.11110007,0.412698413,0.714285714
3.29182E-4,50.513220539,0.563670463,0.110305078,0.412698413,0.714285714
3.312E-4,50.777420223,0.565172772,0.109510086,0.428571429,0.714285714
3.32484E-4,51.009785205,0.566123818,0.108814469,0.428571429,0.714285714
3.33136E-4,51.276149551,0.566605196,0.108019477,0.428571429,0.714285714
3.33948E-4,51.509664489,0.567202441,0.10732386,0.428571429,0.714285714
3.35197E-4,51.777529917,0.568118871,0.106528868,0.444444444,0.714285714
3.36805E-4,52.012727527,0.569292559,0.105833251,0.444444444,0.714285714
3.37536E-4,52.282445225,0.569824256,0.105038259,0.444444444,0.714285714
3.38837E-4,52.519122677,0.570767166,0.104342641,0.444444444,0.714285714
3.3947E-4,52.756511705,0.571224441,0.103647024,0.444444444,0.714285714
3.41272E-4,53.028651605,0.57252047,0.102852032,0.444444444,0.714285714
3.42866E-4,53.268097982,0.573660597,0.102156415,0.444444444,0.714285714
3.44164E-4,53.508832596,0.574583995,0.101460797,0.444444444,0.714285714
3.45137E-4,53.750066332,0.575273956,0.100765179,0.46031746,0.714285714
3.46155E-4,54.026658437,0.575993607,0.099970188,0.46031746,0.714285714
3.46589E-4,54.269173458,0.576299795,0.09927457,0.46031746,0.714285714
3.47333E-4,54.512115805,0.576823469,0.098578953,0.46031746,0.714285714
3.479E-4,54.755479837,0.577221375,0.097883335,0.46031746,0.714285714
3.48688E-4,55.034147218,0.577772962,0.097088343,0.46031746,0.857142857
3.49386E-4,55.278432124,0.578260781,0.096392726,0.46031746,0.857142857
3.50516E-4,55.523457358,0.579048337,0.095697108,0.46031746,0.857142857
3.52124E-4,55.769465136,0.580163619,0.095001491,0.46031746,0.857142857
3.52819E-4,56.0162512,0.580643577,0.094305873,0.476190476,0.857142857
3.54411E-4,56.263841654,0.581739637,0.093610255,0.476190476,0.857142857
3.55366E-4,56.512390209,0.582394194,0.092914638,0.492063492,0.857142857
3.56534E-4,56.761546473,0.583191999,0.09221902,0.492063492,0.857142857
3.57529E-4,57.01168143,0.583869109,0.091523403,0.492063492,0.857142857
3.58596E-4,57.26246818,0.584593192,0.090827785,0.492063492,0.857142857
3.59145E-4,57.513700001,0.584964888,0.090132167,0.507936508,0.857142857
3.60608E-4,57.765680448,0.585951021,0.08943655,0.507936508,0.857142857
3.61943E-4,58.018808617,0.586847418,0.088740932,0.507936508,0.857142857
3.62787E-4,58.272596517,0.58741239,0.088045315,0.507936508,0.857142857
3.63404E-4,58.526747881,0.58782419,0.087349697,0.507936508,0.857142857
3.64765E-4,58.78156859,0.588729479,0.086654079,0.507936508,0.857142857
3.66056E-4,59.000948941,0.589584815,0.086057836,0.507936508,0.857142857
3.67394E-4,59.257831509,0.590466806,0.085362218,0.53968254,0.857142857
3.68725E-4,59.51537421,0.591341295,0.0846666,0.53968254,0.857142857
3.70884E-4,59.774516971,0.592751362,0.083970983,0.53968254,0.857142857
3.72374E-4,60.034704847,0.593718814,0.083275365,0.53968254,0.857142857
3.74358E-4,60.258882589,0.595000107,0.082679122,0.53968254,0.857142857
3.75993E-4,60.521497671,0.596049503,0.081983504,0.53968254,0.857142857
3.76809E-4,60.785030905,0.596571284,0.081287886,0.53968254,0.857142857
3.77584E-4,61.011320939,0.597065697,0.080691643,0.53968254,0.857142857
3.78416E-4,61.276040825,0.597595312,0.079996025,0.53968254,0.857142857
3.78932E-4,61.503250153,0.59792313,0.079399781,0.53968254,0.857142857
3.80395E-4,61.769087088,0.598849344,0.078704164,0.53968254,0.857142857
3.81484E-4,62.035855533,0.599535561,0.078008546,0.53968254,0.857142857
3.82349E-4,62.265060224,0.600079046,0.077412302,0.53968254,0.857142857
3.83345E-4,62.533101725,0.600703589,0.076716685,0.53968254,0.857142857
3.8433E-4,62.763438836,0.601318657,0.076120441,0.53968254,0.857142857
3.85322E-4,63.032809947,0.601936798,0.075424824,0.53968254,0.857142857
3.86462E-4,63.264332473,0.602644004,0.07482858,0.53968254,0.857142857
3.87339E-4,63.535228767,0.603186952,0.074132962,0.555555556,0.857142857
3.88548E-4,63.768176498,0.603932398,0.073536719,0.555555556,0.857142857
3.89512E-4,64.001681551,0.604525438,0.072940475,0.555555556,0.857142857
3.90044E-4,64.274565682,0.604851346,0.072244857,0.555555556,0.857142857
3.91379E-4,64.509005395,0.605668102,0.071648614,0.555555556,0.857142857
3.92287E-4,64.783341213,0.606220887,0.070952996,0.555555556,0.857142857
3.94298E-4,65.019437779,0.607441295,0.070356752,0.555555556,0.857142857
3.94927E-4,65.256207381,0.607821032,0.069760509,0.555555556,0.857142857
3.97066E-4,65.533499669,0.609107694,0.069064891,0.555555556,0.857142857
3.97541E-4,65.771898044,0.609392785,0.068468648,0.555555556,0.857142857
3.98693E-4,66.010772186,0.610080976,0.067872404,0.555555556,0.857142857
3.99729E-4,66.250465707,0.610698376,0.06727616,0.555555556,0.857142857
4.0032E-4,66.530598503,0.611049717,0.066580543,0.555555556,0.857142857
4.01544E-4,66.771242861,0.611774941,0.065984299,0.555555556,0.857142857
4.02383E-4,67.01243243,0.612270344,0.065388055,0.555555556,1
4.02904E-4,67.254070159,0.61257756,0.064791812,0.555555556,1
4.0376E-4,67.536440766,0.61308106,0.064096194,0.555555556,1
4.04411E-4,67.778939742,0.613463504,0.06349995,0.555555556,1
4.05322E-4,68.022038967,0.613996828,0.062903707,0.555555556,1
4.06751E-4,68.265716588,0.614830192,0.062307463,0.555555556,1
4.07781E-4,68.510130331,0.615429029,0.061711219,0.555555556,1
4.08894E-4,68.755134066,0.616074215,0.061114976,0.555555556,1
4.10563E-4,69.000974565,0.617037302,0.060518732,0.555555556,1
4.11246E-4,69.288683646,0.6174297,0.059823114,0.555555556,1
4.12046E-4,69.535620767,0.61788855,0.059226871,0.555555556,1
4.13587E-4,69.783546926,0.618769765,0.058630627,0.555555556,1
4.14997E-4,70.032302846,0.619572176,0.058034383,0.555555556,1
4.176E-4,70.282234433,0.621044707,0.05743814,0.555555556,1
4.18172E-4,70.53294186,0.621367212,0.056841896,0.555555556,1
4.20023E-4,70.784510185,0.622405723,0.056245652,0.555555556,1
4.22166E-4,71.037164852,0.623600947,0.055649409,0.555555556,1
4.22991E-4,71.29074966,0.624059181,0.055053165,0.555555556,1
4.24338E-4,71.502616337,0.624804329,0.054556295,0.571428571,1
4.2641E-4,71.758117338,0.625945966,0.053960052,0.571428571,1
4.27775E-4,72.014409052,0.626693828,0.053363808,0.587301587,1
4.29796E-4,72.271882049,0.627795999,0.052767564,0.587301587,1
4.30616E-4,72.52998074,0.628241335,0.052171321,0.587301587,1
4.32792E-4,72.789134571,0.629417566,0.051575077,0.587301587,1
4.34095E-4,73.005997143,0.630118582,0.051078207,0.587301587,1
4.35355E-4,73.26697572,0.630793548,0.050481964,0.587301587,1
4.37522E-4,73.529019791,0.631949443,0.04988572,0.587301587,1
4.38514E-4,73.791911701,0.632475685,0.049289476,0.587301587,1
4.39219E-4,74.011351947,0.632849411,0.048792607,0.587301587,1
4.402E-4,74.275144891,0.633367543,0.048196363,0.587301587,1
4.41472E-4,74.539531844,0.634037318,0.047600119,0.587301587,1
4.4208E-4,74.760406388,0.634356495,0.04710325,0.587301587,1
4.43003E-4,75.025904999,0.63484042,0.046507006,0.587301587,1
4.43637E-4,75.291936001,0.635171577,0.045910762,0.603174603,1
4.45835E-4,75.514298615,0.636316308,0.045413892,0.603174603,1
4.4753E-4,75.782510879,0.637194058,0.044817649,0.619047619,1
4.48568E-4,76.00658536,0.63772906,0.044320779,0.619047619,1
4.50287E-4,76.276365997,0.638612554,0.043724535,0.634920635,1
4.50698E-4,76.501583081,0.638822761,0.043227666,0.634920635,1
4.52575E-4,76.772660143,0.639781087,0.042631422,0.634920635,1
4.53629E-4,77.04458844,0.640317192,0.042035178,0.634920635,1
4.55013E-4,77.271792733,0.641018582,0.041538309,0.634920635,1
4.56746E-4,77.545478574,0.641892844,0.040942065,0.634920635,1
4.59461E-4,77.774682749,0.64325385,0.040445195,0.634920635,1
4.6083E-4,78.004840891,0.643936351,0.039948326,0.650793651,1
4.63787E-4,78.282637452,0.6454018,0.039352082,0.650793651,1
4.65463E-4,78.514999368,0.646226615,0.038855212,0.650793651,1
4.67958E-4,78.795449854,0.647448109,0.038258968,0.650793651,1
4.69541E-4,79.02998348,0.648218301,0.037762099,0.650793651,1
4.70219E-4,79.264957238,0.648547288,0.037265229,0.666666667,1
4.71541E-4,79.500563392,0.649186974,0.036768359,0.666666667,1
4.73487E-4,79.784161206,0.650124177,0.036172116,0.666666667,1
4.76032E-4,80.021435099,0.651342713,0.035675246,0.666666667,1
4.77177E-4,80.259755747,0.651887931,0.035178376,0.666666667,1
4.79532E-4,80.546765862,0.653004381,0.034582133,0.682539683,1
4.80752E-4,80.786850848,0.653580233,0.034085263,0.698412698,1
4.84124E-4,81.028293371,0.655160974,0.033588393,0.714285714,1
4.86361E-4,81.271193118,0.65620141,0.033091523,0.714285714,1
4.87728E-4,81.514859167,0.656834641,0.032594654,0.714285714,1
4.89371E-4,81.759103116,0.657592004,0.032097784,0.714285714,1
4.91839E-4,82.004462752,0.658723851,0.031600914,0.714285714,1
4.94691E-4,82.251107542,0.660022621,0.031104045,0.73015873,1
4.96029E-4,82.548356593,0.66062854,0.030507801,0.746031746,1
4.97689E-4,82.796890086,0.661377242,0.030010931,0.746031746,1
5.00318E-4,83.046506246,0.662555908,0.029514061,0.746031746,1
5.01724E-4,83.297176601,0.663183324,0.029017192,0.746031746,1
5.02324E-4,83.548216896,0.663450023,0.028520322,0.746031746,1
5.03887E-4,83.799925076,0.664143456,0.028023452,0.746031746,1
5.07034E-4,84.002301051,0.665530632,0.027625956,0.746031746,1
5.09172E-4,84.256344522,0.666466631,0.027129087,0.777777778,1
5.09838E-4,84.511159582,0.666757132,0.026632217,0.777777778,1
5.10807E-4,84.766320017,0.667178873,0.026135347,0.793650794,1
5.12652E-4,85.022432731,0.667978967,0.025638478,0.793650794,1
5.14852E-4,85.279507856,0.668928081,0.025141608,0.793650794,1
5.16473E-4,85.537389651,0.669623725,0.024644738,0.793650794,1
5.1746E-4,85.795902502,0.670046007,0.024147868,0.793650794,1
5.17677E-4,86.002936899,0.670138647,0.023750373,0.793650794,1
5.19795E-4,86.262347412,0.671040665,0.023253503,0.793650794,1
5.21283E-4,86.522550396,0.671671515,0.022756633,0.793650794,1
5.22328E-4,86.783464367,0.672113084,0.022259763,0.793650794,1
5.23878E-4,87.044976236,0.672765472,0.021762894,0.80952381,1
5.26038E-4,87.255125129,0.673670983,0.021365398,0.825396825,1
5.28065E-4,87.518673315,0.674515717,0.020868528,0.825396825,1
5.31674E-4,87.783823464,0.676009219,0.020371659,0.825396825,1
5.34323E-4,88.050504239,0.677097105,0.019874789,0.825396825,1
5.35262E-4,88.264446318,0.677480861,0.019477293,0.825396825,1
5.37008E-4,88.532565539,0.678191922,0.018980423,0.841269841,1
5.39982E-4,88.801899187,0.679396194,0.018483554,0.841269841,1
