X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,4.892453241124928E-4,86.27643500514489,0.659822953818817
2.0,2.0,train,3.6573213165939087E-4,61.311563003721474,0.5918316425760668
3.0,3.0,train,4.1534241295954283E-4,72.92191112828775,0.6221642536671455
4.0,4.0,train,3.773884077432735E-4,64.54534324447964,0.5993881084576042
5.0,5.0,train,2.980275210109983E-4,45.98706193348496,0.5416103206810885
6.0,6.0,train,2.2719352091282342E-4,31.047090862699495,0.47388465226464815
7.0,7.0,train,5.865002021051331E-5,6.32791631638109,0.18865540195527705
8.0,8.0,train,4.6617503477619856E-4,82.63210600259713,0.6488988445389938
9.0,9.0,train,3.29926009215224E-4,52.84848122052928,0.5667270036760653
10.0,10.0,train,1.983057551997312E-4,26.218144018127546,0.44015114897909174
11.0,11.0,train,3.1193028982711205E-4,49.59453586204438,0.5529064655060196
12.0,12.0,train,1.729107006724203E-4,22.168320276499816,0.4067098768800136
13.0,13.0,train,3.180103278785402E-4,50.906570463150786,0.5576734465877833
14.0,14.0,train,4.09969325288674E-4,71.62001333403101,0.619098513329686
16.0,16.0,train,5.387323233222198E-4,90.51860909086405,0.6811062028967141
17.0,17.0,train,5.871600884829418E-4,93.2149970824473,0.6995043632626851
18.0,18.0,train,4.338101091175026E-4,76.78681705821877,0.6323352497762885
19.0,19.0,train,6.569056138000092E-4,96.80120368434056,0.7225571673832729
20.0,20.0,train,3.7844602981279525E-4,65.03685049019599,0.6000599162000809
21.0,21.0,train,5.024849017406252E-4,87.3921300455375,0.6657904712248903
23.0,23.0,train,2.215952365682565E-4,30.03842913189639,0.4676686133054678
25.0,25.0,train,1.67329294893523E-4,21.3545221529095,0.3988174086489778
27.0,27.0,train,2.0017047971485085E-4,26.50352719620968,0.4424587366860124
28.0,28.0,train,6.307778418056835E-5,6.823064629657822,0.20004869045946727
29.0,29.0,train,3.967559786991654E-4,68.98458282703808,0.6113434159777864
31.0,31.0,train,6.515008678164175E-4,96.46722348341076,0.7208979336086921
33.0,33.0,train,4.6939206250698744E-4,83.38501982842442,0.6504640618002493
34.0,34.0,train,2.4341417291449293E-4,34.21433286811016,0.4911023643599153
35.0,35.0,train,4.0883360680534164E-4,71.39451074042682,0.6184441224473717
36.0,36.0,train,1.48832016955443E-4,18.51330342697409,0.3710907236032153
37.0,37.0,train,6.967356557265919E-4,98.20450911069636,0.7342019604935829
38.0,38.0,train,2.970930134079418E-4,45.62454283471695,0.5408305149570559
39.0,39.0,train,5.264147211270427E-4,89.54940218868533,0.6760615595990109
40.0,40.0,train,5.794079638257756E-4,92.87425253597645,0.6967033038035139
41.0,41.0,train,4.252193674477057E-4,75.28192851666617,0.6276729197890121
42.0,42.0,train,6.096733191762615E-4,94.56862585460918,0.7073533796383651
43.0,43.0,train,1.476190803214562E-4,18.32122222205716,0.3691829569102526
44.0,44.0,train,5.860811515045752E-5,6.322837888050214,0.18854602358721156
45.0,45.0,train,2.3151016835176272E-4,31.959890342221826,0.4785793914773197
46.0,46.0,train,3.4657229124170937E-4,56.887584686527674,0.5787715999020484
47.0,47.0,train,2.195005565406853E-4,29.67644562796661,0.4653048622806166
48.0,48.0,train,3.590930318673868E-4,59.75651677147122,0.5873988780145936
49.0,49.0,train,1.6443002227588285E-4,20.82348987119999,0.394634204506726
51.0,51.0,train,8.38815947551049E-5,9.317099625467588,0.24956146907319884
52.0,52.0,train,3.46551078392858E-4,56.86185296376166,0.5787566772709815
53.0,53.0,train,8.170599303353656E-4,99.28174615156637,0.7641113654055074
54.0,54.0,train,2.9940781616115305E-4,46.4390355645283,0.5427572834467838
55.0,55.0,train,6.442521482569156E-4,95.99910609910651,0.7186411984997915
56.0,56.0,train,3.385249793702997E-4,54.6691151397229,0.5730336352136695
57.0,57.0,train,4.2616267181922726E-4,75.42421103952492,0.628190636906075
58.0,58.0,train,3.052244921068368E-4,47.77613111815678,0.5475282771038613
59.0,59.0,train,2.6211226850840296E-4,38.09919664280009,0.5096023716820668
60.0,60.0,train,3.497586002470599E-4,57.79772187641019,0.5810011339724175
61.0,61.0,train,2.1760497992117308E-4,29.24214914064806,0.463147623652605
62.0,62.0,train,3.338992700544796E-4,53.79621082178828,0.5696640584734766
63.0,63.0,train,4.175664237188927E-4,73.51073634891279,0.6234188218445947
64.0,64.0,train,3.21822976098792E-4,51.5746858709533,0.5606111940942669
65.0,65.0,train,4.7963403763155065E-4,84.89958610038818,0.6553555673372284
66.0,66.0,train,4.370965904948334E-4,77.34830009923347,0.6340881426800707
67.0,67.0,train,2.11464043424947E-4,28.33321996818817,0.45603788112940385
68.0,68.0,train,6.065399878839388E-4,94.37364986762539,0.70628562673997
69.0,69.0,train,1.41255503866086E-4,17.33646936588197,0.3589812904469612
70.0,70.0,train,4.095198942982631E-4,71.50210939680726,0.618839823751398
15.0,15.0,test,4.289375108138585E-4,75.94147570925277,0.6297052489201852
22.0,22.0,test,3.8078746991253277E-4,65.65168704142495,0.6015392265269071
24.0,24.0,test,2.2540723732357388E-4,30.718594310817373,0.47191708664452303
26.0,26.0,test,3.271627869002704E-4,52.55503487282468,0.5646606669829548
30.0,30.0,test,3.409076396679255E-4,55.23818838955423,0.574748765458428
32.0,32.0,test,4.90270960694333E-5,5.143624416636095,0.16273935123423752
50.0,50.0,test,1.3056341040959692E-4,15.658468598681301,0.3410767146045442
