X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,4.4970537195558824E-4,79.88044859679269,0.6463868423972968
2.0,2.0,train,3.6055942699313187E-4,62.557389314073376,0.5944177729318583
3.0,3.0,train,4.5158311746844657E-4,80.0753932490584,0.647338671553862
4.0,4.0,train,3.4613456939952975E-4,58.69343676811002,0.584537748091597
5.0,5.0,train,3.026664266793005E-4,47.76829060402783,0.5516236983378866
6.0,6.0,train,1.9120568006136492E-4,25.759167177960727,0.43731940202155
7.0,7.0,train,8.035623127291189E-5,9.732873928996991,0.24621011081244487
9.0,9.0,train,2.928508992291524E-4,45.53505763582129,0.5434564737734452
10.0,10.0,train,2.6732482916370405E-4,39.553550211517646,0.5207546872446424
11.0,11.0,train,3.2953752240245156E-4,54.369918325400455,0.5725572076765302
12.0,12.0,train,2.081578549680478E-4,28.712102486327304,0.45832160701148456
13.0,13.0,train,2.865717500473124E-4,44.268803553712885,0.5380738809817375
14.0,14.0,train,3.76772292434726E-4,66.60591386381313,0.6049761703473786
15.0,15.0,train,4.4849006860464953E-4,79.73818007655359,0.6457680615780637
17.0,17.0,train,6.604209148825371E-4,96.7822971614021,0.7285897600753969
18.0,18.0,train,4.458797025126347E-4,79.30139270052786,0.6444316252344129
19.0,19.0,train,6.953662942287649E-4,98.17563462440346,0.7386648701001842
20.0,20.0,train,5.260760308407888E-4,89.53601633144419,0.6813640941366637
21.0,21.0,train,5.503716111415619E-4,91.37129366458889,0.6910847887496556
22.0,22.0,train,4.793605439146557E-4,83.66226759149157,0.6608434083201691
23.0,23.0,train,2.993448388537309E-4,46.79589366154264,0.5488928086549477
24.0,24.0,train,1.809241385896955E-4,24.46953188413215,0.4237689799954593
25.0,25.0,train,2.3241251612464854E-4,33.23739513157255,0.48578279633198723
26.0,26.0,train,4.675674729667566E-4,81.89075107664465,0.6552383237081161
28.0,28.0,train,7.288963366219643E-5,8.606376875288177,0.22856150608323642
29.0,29.0,train,3.246249597542662E-4,53.13156679550461,0.5688774189336916
30.0,30.0,train,3.9963213089759287E-4,71.50536130113763,0.6189623890030347
31.0,31.0,train,7.246579989284935E-4,98.80082819574316,0.746551090026768
32.0,32.0,train,8.653723068525947E-5,10.71270536099899,0.26022040878007446
33.0,33.0,train,3.943325753074734E-4,70.50522220477181,0.6158089051794083
34.0,34.0,train,2.1631749081356418E-4,30.507834347282706,0.467881578550066
35.0,35.0,train,4.8091708847923135E-4,83.91562624086464,0.6615696265897583
36.0,36.0,train,1.5551373787239556E-4,20.92301794027602,0.3873028189552192
37.0,37.0,train,6.695741945852377E-4,97.26834917346002,0.7313030840980986
38.0,38.0,train,4.3374297280053233E-4,77.39006472399655,0.6380831470809033
39.0,39.0,train,4.972376988237778E-4,86.00995916758235,0.6690009889959764
42.0,42.0,train,6.075137789582779E-4,95.26682625150993,0.711766055978897
43.0,43.0,train,1.525090733550585E-4,20.52381923451748,0.3826834161850145
44.0,44.0,train,5.259957723876479E-5,5.995459499219606,0.17614457603175934
45.0,45.0,train,2.2633377077272936E-4,32.392019633520604,0.47916525724624065
46.0,46.0,train,4.133581364494054E-4,73.80871638028805,0.6268943372527496
48.0,48.0,train,3.776403151871486E-4,66.86139883962548,0.6055259755316227
49.0,49.0,train,1.9363932460192353E-4,26.258199480502114,0.44043403153909816
50.0,50.0,train,1.7647487135983062E-4,23.652019741248793,0.41770067462391164
51.0,51.0,train,7.497910569638864E-5,8.896696670926895,0.23358306976073487
52.0,52.0,train,3.379260127512135E-4,56.575013957357235,0.5786975391888463
53.0,53.0,train,9.311249891259919E-4,99.89382311333462,0.7910052532897328
54.0,54.0,train,2.9270948334971024E-4,45.51513378534506,0.5433366308044298
55.0,55.0,train,4.625830824043031E-4,81.26562343471333,0.6528132204006807
57.0,57.0,train,3.905716919971028E-4,69.89279165708274,0.6135391518005712
58.0,58.0,train,3.1558150088678306E-4,50.767028282880915,0.5619350147386126
59.0,59.0,train,2.821426934512625E-4,43.071343323899754,0.5342002430685983
60.0,60.0,train,3.7753749679687306E-4,66.83178676565922,0.6054609303331764
61.0,61.0,train,2.1229675451755792E-4,29.644053796895474,0.4632133554634406
62.0,62.0,train,4.091617604146278E-4,73.10640223009383,0.6245046181541732
63.0,63.0,train,6.437434803519542E-4,96.39110717899352,0.7235025148276414
64.0,64.0,train,3.643939610031729E-4,63.72554820529092,0.596965598216195
65.0,65.0,train,3.7172236652250164E-4,65.50560341302082,0.6017469069138166
66.0,66.0,train,2.6909010271896624E-4,39.99929255014151,0.522397064388513
67.0,67.0,train,2.54591993085986E-4,37.36068655281584,0.5085652141766268
68.0,68.0,train,4.055464710954456E-4,72.55210227084818,0.6224211284527973
69.0,69.0,train,1.399709687377222E-4,18.433170521361763,0.36263099637295354
70.0,70.0,train,4.7341961892771863E-4,82.68305339102551,0.6580427367722772
8.0,8.0,test,3.5144440886863976E-4,60.16220776428895,0.588230104120499
16.0,16.0,test,2.771448185264874E-4,41.730051490044715,0.5297503545230379
27.0,27.0,test,1.6491759942875188E-4,22.17570479846493,0.40132385413117283
40.0,40.0,test,3.317589377463039E-4,54.84824735861611,0.574200628544698
41.0,41.0,test,3.429965056684273E-4,57.58710665564447,0.5823243040300901
47.0,47.0,test,1.703276888495528E-4,22.842124472714257,0.40910321716244324
56.0,56.0,test,3.5579983589280177E-4,61.1567733484752,0.5912101398052102
