"X1st","Median","X3rd"
0.17233874038524,0.0926131040742873,0.0346714645015335
0.165351544227194,0.0859361319435665,0.030852256904139
0.174651357159696,0.0927301552011301,0.0341716270656827
0.171903230632709,0.0928704437432262,0.034860346171685
0.174844337249913,0.0928924732362866,0.0348991714719254
0.166490743796807,0.0894702760877621,0.0346752776203456
0.170672210850719,0.0907749518324526,0.0330627400802991
0.172293176170114,0.0921008664523788,0.0342654315918719
0.17622724635029,0.0956330125038613,0.0361529273622661
0.175664316681159,0.0942690749269657,0.0358744164707302
0.169128166293914,0.0911662125129728,0.0339409639905006
0.1730271516395,0.0936035378513643,0.0358110864719792
0.178380625614012,0.0959815045337437,0.0366653178595774
0.17010271976091,0.0933748300238527,0.0363062535449972
0.16838586726252,0.0896027396372227,0.0320519129521783
0.169379833629083,0.0886993384773067,0.0326494741881513
0.16888922892258,0.0916757172366964,0.0351145331859856
0.174433717329263,0.0940358039753913,0.0351214569225347
0.173786098441653,0.0924891855646641,0.0340664095152066
0.163455431281681,0.0862184686732005,0.0318621476720094
0.167038924317981,0.0886091703551721,0.0321526413960641
0.172828206549365,0.0927633800790531,0.0354053627145345
0.171320914415484,0.0915010260559731,0.0340164098641802
0.173229133587595,0.0926520143539606,0.03462696135067
0.172388046583744,0.0925329238923121,0.0358100744455484
0.170240117202938,0.0912368340716654,0.0338683724933846
0.170814177024913,0.0911304636813557,0.0347234127284592
0.173249902223332,0.0923851453242459,0.0347226085569326
0.1717667276411,0.0920944840518126,0.0340505116317472
0.174585145984644,0.0941778670855296,0.0355769459809371
